lat,lon,pano_id,date,copyright,headings,url_h0,url_h90,url_h180,url_h270,downloaded,rwi,rwi_dist_m
6.482,3.149,OHACUBbxF7JgUS-DJT08Kg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.149&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.149&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.149&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.482,3.149&fov=90&heading=270&pitch=0",True,1.175,558.079873124413
6.487,3.14,Fi4Y0ZtnvWeUu1HQrKAMbQ,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.14&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.14&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.14&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.14&fov=90&heading=270&pitch=0",True,1.058,1324.6921294760036
6.487,3.123,QoMpS72p8wZl85xUfBEs0A,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.123&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.123&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.123&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.487,3.123&fov=90&heading=270&pitch=0",True,1.058,1260.285732793492
6.488,3.124,fpSA49JXFytTdohq-fiMOw,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.124&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.124&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.124&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.124&fov=90&heading=270&pitch=0",True,1.058,1268.351687380458
6.488,3.141,5u1tHejYvk9TcafpjWVIbg,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.141&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.141&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.141&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.488,3.141&fov=90&heading=270&pitch=0",True,1.058,1481.6276727554048
6.491,3.129,CMFiVgzZQeGK_PXDgUZKKA,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.129&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.129&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.129&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.129&fov=90&heading=270&pitch=0",True,1.151,1124.579626992819
6.49,3.127,-Hx32bkQP6BsbTNSmh2aRA,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.127&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.127&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.127&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.49,3.127&fov=90&heading=270&pitch=0",True,1.151,1294.1632642018806
6.489,3.143,9M0qEeMjhpkKVz1eZn93aA,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.143&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.143&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.143&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.489,3.143&fov=90&heading=270&pitch=0",True,1.175,1572.3882475544985
6.491,3.146,toQMk2jK3dRoB0z2iEp6vw,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.146&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.146&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.146&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.491,3.146&fov=90&heading=270&pitch=0",True,0.986,1352.1999825446183
6.492,3.13,fjpDx91yif3Ix3GaTEgEcw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.13&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.13&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.13&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.13&fov=90&heading=270&pitch=0",True,1.151,996.461899027775
6.493,3.149,ISuHZKM2N5r6y0AqBjG2eg,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.149&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.149&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.149&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.149&fov=90&heading=270&pitch=0",True,0.986,987.7475945553217
6.493,3.115,ho7cmECBR8UvUgmcPMKPgA,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.115&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.115&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.115&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.493,3.115&fov=90&heading=270&pitch=0",True,0.94,1093.645793928552
6.492,3.148,Rhe_TR9ZKw-h5J8okCnz_Q,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.148&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.148&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.148&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.492,3.148&fov=90&heading=270&pitch=0",True,0.986,1138.469301098068
6.494,3.116,KBAWAceVTJOBzU28j6xFbw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.116&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.116&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.116&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.116&fov=90&heading=270&pitch=0",True,0.94,1081.9798106456658
6.494,3.133,B2UM5bX586wS9x3KLw6hNQ,2016-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.133&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.133&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.133&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.494,3.133&fov=90&heading=270&pitch=0",True,1.151,795.0860642178495
6.495,3.118,MdcnCySzxOi6qFCU56cWzg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.118&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.118&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.118&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.118&fov=90&heading=270&pitch=0",True,0.94,1183.8418317526782
6.495,3.135,xrL6p9aQyD2y0GHQR0vXLQ,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.135&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.135&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.135&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.495,3.135&fov=90&heading=270&pitch=0",True,1.151,785.6505353206037
6.497,3.138,nLpOpHqcyDn14QijmPE9MQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.138&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.138&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.138&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.138&fov=90&heading=270&pitch=0",True,1.151,880.4754443665098
6.496,3.119,heUZ0eNTCFF8gsmuIDmsTQ,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.119&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.119&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.119&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.119&fov=90&heading=270&pitch=0",True,0.94,1224.5885286293517
6.498,3.14,u67Jrm3T_h0RXZ9F0Lhamw,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.14&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.14&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.14&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.14&fov=90&heading=270&pitch=0",True,1.151,1039.933576558944
6.498,3.123,f23S_aJ4LK5AxnWNTfZU2g,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.123&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.123&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.123&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.498,3.123&fov=90&heading=270&pitch=0",True,1.151,956.5371012801946
6.496,3.137,rzr3eaiJNd4uqU_eNvh3BQ,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.137&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.137&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.137&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.496,3.137&fov=90&heading=270&pitch=0",True,1.151,851.9682540310645
6.497,3.121,VV3z7gGF68UQc2GTFfGFvw,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.121&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.121&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.121&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.497,3.121&fov=90&heading=270&pitch=0",True,1.151,1203.636109369242
6.499,3.107,ggx-wi3cwsOFW9BqVwnU_w,2016-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.107&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.107&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.107&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.107&fov=90&heading=270&pitch=0",True,0.94,317.22207851803194
6.499,3.124,r6xOK7pvAiq3ixdr5RJ3dw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.124&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.124&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.124&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.124&fov=90&heading=270&pitch=0",True,1.151,817.2269349528308
6.501,3.144,OiQl9lZzM1_4OoiyFr1f5Q,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.144&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.144&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.144&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.144&fov=90&heading=270&pitch=0",True,0.986,1008.7882628661687
6.499,3.141,iWOo36pFjKicgNoPcV4D3A,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.141&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.141&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.141&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.499,3.141&fov=90&heading=270&pitch=0",True,1.151,1119.9797043665965
6.501,3.127,AZJcV0m2rHoUAynTorxKlw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.127&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.127&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.127&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.501,3.127&fov=90&heading=270&pitch=0",True,1.151,456.2155153262781
6.5,3.126,TCd94E-y1JKI25sP2xeqRA,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.126&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.126&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.126&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.126&fov=90&heading=270&pitch=0",True,1.151,575.9521366364258
6.5,3.143,DOAHkOA6zarqdZZ8pp_now,2019-11,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.143&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.143&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.143&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.5,3.143&fov=90&heading=270&pitch=0",True,0.986,1124.3143691933763
6.502,3.146,zFM5y8t2NOjDnnWhFYxaDA,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.502,3.146&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.502,3.146&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.502,3.146&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.502,3.146&fov=90&heading=270&pitch=0",True,0.986,795.9034803018532
6.506,3.101,rzvvfR_SkLJQPJVClzpTVw,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.506,3.101&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.506,3.101&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.506,3.101&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.506,3.101&fov=90&heading=270&pitch=0",True,0.94,1066.8017820740029
6.503,3.147,grCP-1huYzVw1kfnZqgK7g,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.503,3.147&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.503,3.147&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.503,3.147&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.503,3.147&fov=90&heading=270&pitch=0",True,0.986,714.5204298046261
6.507,3.102,AciHpDVbX9gUekIocXGwZg,2017-03,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.507,3.102&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.507,3.102&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.507,3.102&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.507,3.102&fov=90&heading=270&pitch=0",True,0.94,1043.0054270502637
